date,Baie au Saumon,Baie de Gaspe,Baie de plaisance,Baie des Belles Amours,Bassin du Havre Aubert,Cascapedia,Grande Riviere,Grande-Entree,Ile Bonaventure,La jetee de Cap-aux-Meules,Lagune de Havre-aux-Maisons,Marina de Cap-aux-Meules,Marina de Chandler,Marina de Gaspe,Marina de Havre Aubert,Marina de Havre St-Pierre,Marina de Rimouski,Marina de Sainte-Anne-des-Monts,Marina de Sept-iles,Marina de Tadoussac,Marina de l Anse-a-Beaufils,Marina du Havre-aux-Maisons,Mine Seleine,Mont-Louis,Newport,Port de Gros Cacouna,Port-Cartier Quai de Arcelor Mital,Quai CTMA Chandler,Quai Ivan Quinn,Quai commercial de Baie-Comeau,Quai commercial de Cap-aux-Meules,Quai de Mingan,Quai de Pointe-Basse,Quai de Sainte-Therese,Quai de la Relance,Quai des Pilotes des Escoumins,Quai des pecheurs de Cap-aux-Meules,Riviere au Renard,Site aquicole de Grande Entree,Site aquicole de Paspebiac,Site aquicole de Sept-Iles,St-Simeon,Tourelle,Tracadigache
2017-10-06,8.362,,13.531,7.091,13.573,,,13.601,,13.912,13.384,13.927,,,13.819,,,,,,,13.985,13.341,,,,,,13.653,,13.881,,13.92,,,,13.999,,13.623,,,,,
2017-10-07,8.452,,13.458,6.865,13.593,,,13.456,,13.704,13.229,13.688,,,13.74,,,,,,,13.653,13.271,,,,,,13.475,,13.737,,13.633,,,,13.928,,13.559,,,,,
2017-10-08,8.294,,13.587,6.745,13.982,,,13.668,,13.989,13.498,14.021,,,14.292,,,,,,,14.112,13.702,,,,,,13.641,,13.953,,14.027,,,,14.076,,13.593,,,,,
2017-10-09,8.682,,13.492,6.848,14.758,,,14.066,,14.463,14.273,14.595,,,15.131,,,,,,,15.039,14.334,,,,,,14.212,,14.574,,14.607,,,,14.673,,13.902,,,,,
2017-10-10,8.713,,13.415,6.975,15.208,,,14.222,,14.56,14.581,14.744,,,15.402,,,,,,,15.281,14.48,,,,,,14.292,,14.464,,14.829,,,,14.777,,14.172,,,,,
2017-10-11,,,13.521,6.794,14.598,,,13.714,,13.734,13.997,13.782,,,14.188,,,,,,,14.01,13.912,,,,,,13.507,,13.832,,13.73,,,,14.012,,13.871,,,,,
2017-10-12,,,13.192,6.434,12.309,,,12.277,,13.006,12.079,12.537,,,11.38,,,,,,,11.391,12.516,,,,,,12.803,,13.169,,11.91,,,,12.896,,12.632,,,,,
2017-10-13,,,12.882,6.707,11.214,,,11.642,,12.567,,11.957,,,9.945,,,,,,,10.574,11.696,,,,,,12.385,,12.646,,11.089,,,,12.15,,,,,,,
2017-10-14,,,12.625,6.732,10.99,,,11.56,,12.03,,11.707,,,10.162,,,,,,,10.868,10.419,,,,,,12.083,,12.227,,11.181,,,,11.918,,,,,,,
2017-10-15,,,12.101,6.829,11.235,,,11.803,,12.037,,11.769,,,11.077,,,,,,,11.5,11.106,,,,,,11.918,,12.075,,11.505,,,,11.92,,,,,,,
2017-10-16,,,11.843,6.547,11.909,,,11.932,,12.425,,12.232,,,11.892,,,,,,,12.196,11.547,,,,,,12.026,,12.378,,12.084,,,,12.265,,,,,,,
2017-10-17,,,11.589,6.715,11.316,,,11.256,,12.122,,11.784,,,10.924,,,,,,,11.109,11.274,,,,,,12.041,,12.229,,11.507,,,,11.985,,,,,,,
2017-10-18,,,11.299,6.421,10.412,,,10.623,,11.668,,11.183,,,9.921,,,,,,,10.278,9.999,,,,,,11.736,,11.824,,10.676,,,,11.429,,,,,,,
2017-10-19,,,7.943,6.653,10.33,,,10.678,,11.454,,11.03,,,10.065,,,,,,,10.399,10.144,,,,,,11.405,,11.57,,10.573,,,,11.186,,,,,,,
2017-10-20,,,,6.68,10.731,,,10.864,,11.564,,11.346,,,,,,,,,,,10.479,,,,,,11.364,,,,11.175,,,,11.498,,,,,,,
2017-10-21,,,,6.311,9.626,,,10.179,,10.949,,10.475,,,,,,,,,,,9.878,,,,,,10.748,,,,9.951,,,,10.753,,,,,,,
2017-10-22,,,,5.467,8.117,,,9.343,,10.23,,,,,,,,,,,,,9.054,,,,,,,,,,8.611,,,,,,,,,,,
2017-10-23,,,,5.076,7.915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-24,,,,5.084,8.843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-25,,,,5.17,9.577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-26,,,,5.235,10.687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-27,,,,5.484,11.766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-28,,,,5.752,11.806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-29,,,,5.6,11.572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-30,,,,5.61,11.391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-31,,,,5.94,11.568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-01,,,,5.542,10.949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-02,,,,5.452,10.267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-03,,,,5.053,10.618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-04,,,,5.021,10.309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-05,,,,4.092,8.653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-06,,,,3.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-07,,,,3.878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-08,,,,3.921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-25,,,,,,,,,,,,,,,,,,,,,,8.878,8.658,,,,,,7.679,,7.482,,7.587,,,,8.082,,,,,,,
2018-05-26,,,,,,,,,,,,7.939,,,8.688,,,,,,,9.205,8.251,,,,,,7.318,,6.851,,7.304,,,,8.125,,,,,,,
2018-05-27,,,,,,,,,,,,8.603,,,9.666,,,,,,,9.766,8.791,,,,,,7.536,,7.543,,8.1,,,,8.453,,,,,,,
2018-05-28,,,,,,,6.643,,,,,9.41,7.153,,11.567,,,,,,,9.985,10.591,,6.54,,,,8.267,,8.153,,9.467,,,,9.29,,,,,,,
2018-05-29,,,,,,,6.432,,,,,9.671,6.508,8.791,10.547,,,6.496,,,,10.128,9.847,,6.616,,,,8.905,,8.712,,9.479,,,,9.725,6.849,,,,,,
2018-05-30,,,,,,,5.88,,,,,9.244,7.897,8.132,9.677,,,6.576,,,,10.016,9.459,,8.181,,,,8.482,,8.281,,8.611,,,,9.154,7.077,,,,,,
2018-05-31,,,,,,,7.186,,,,10.069,9.735,8.781,9.837,11.232,,,7.098,,,,10.746,11.231,,8.985,,,,8.921,,8.942,,9.301,,,,9.757,8.011,,,,,,
2018-06-01,,,6.429,,,,8.214,,,10.211,10.9,10.745,9.294,11.794,13.365,,,7.41,,,,11.72,13.393,,8.696,,,,9.61,,9.751,,9.714,,,,10.671,8.101,,,,,,
2018-06-02,,,6.803,,,,7.131,,,10.644,10.958,11.083,7.956,10.902,12.859,,,7.169,,,,11.095,12.211,,7.919,,,,10.468,,10.41,,9.269,,,,11.261,8.133,,,,,,
2018-06-03,,,7.853,,,,6.43,,,9.026,10.368,9.541,7.757,9.099,8.327,,,5.375,,,,8.383,9.233,,8.068,,,,8.995,,8.909,,8.322,,,,9.807,7.177,,,,,,
2018-06-04,,,7.73,,,,6.92,,,9.316,9.949,9.339,7.982,8.849,9.117,,,4.164,,,,9.826,9.838,,8.278,,,,9.201,,9.225,,8.93,,,,9.383,7.278,,,,,,
2018-06-05,,,7.59,,,,7.067,,,9.742,10.06,9.661,8.228,9.458,9.742,,,4.739,,,,9.963,10.104,,8.148,,7.138,,9.636,,9.45,,9.401,,,,9.712,6.136,,,,,,
2018-06-06,,,8.078,,,,7.534,,10.0,9.599,10.264,9.598,9.173,10.787,9.296,,,5.717,,,,9.777,9.457,,8.419,,7.277,,9.431,8.847,9.274,,9.367,,,,9.666,5.146,,,,,,
2018-06-07,,9.328,7.826,,,,7.617,,11.204,9.815,10.463,10.108,8.813,11.557,10.813,,,6.933,,8.897,,10.869,11.475,,8.788,,7.449,,9.616,10.276,9.645,,9.77,,,5.93,10.161,5.942,,,,,,
2018-06-08,,8.641,7.808,,,,8.003,,14.298,10.305,10.72,10.723,8.745,11.608,11.772,,,6.465,,8.187,,11.739,11.924,,8.618,10.981,7.783,,10.146,8.988,10.102,11.843,10.275,,,5.195,10.767,6.858,9.991,,,,,
2018-06-09,,6.845,6.912,,,8.864,6.927,,15.135,9.951,11.504,10.706,6.927,11.414,11.289,,10.352,6.99,,7.871,,12.752,10.671,,6.631,12.019,7.274,,9.441,7.109,9.533,14.125,10.795,,,5.761,10.763,7.362,10.819,,,,,
2018-06-10,,6.166,7.025,,,7.151,6.398,,13.307,9.654,11.922,10.267,7.419,8.284,11.84,,10.583,7.703,,8.413,,12.236,10.786,,7.154,10.368,6.876,,9.433,7.598,9.329,9.941,9.594,,,7.103,10.324,7.838,11.212,,,,,
2018-06-11,,6.685,7.818,,,5.31,6.745,,12.808,9.774,12.34,10.289,7.597,7.892,11.971,,11.196,8.249,,7.716,,11.653,11.08,,7.033,9.062,7.393,,9.586,7.56,9.421,11.603,9.292,,,7.843,10.452,7.917,10.958,,,,,
2018-06-12,,7.429,8.063,,12.151,8.378,7.371,,15.363,10.287,11.705,10.519,8.07,8.151,12.227,,11.717,8.136,,6.532,,10.683,11.016,,7.791,8.42,6.037,,9.868,7.775,9.899,7.523,9.414,,,5.531,10.635,8.221,10.812,,,,,
2018-06-13,,7.325,8.141,4.862,12.324,6.557,7.793,,16.296,10.93,11.867,11.316,9.204,8.939,12.567,,11.629,8.403,,5.62,,11.983,11.483,,8.933,8.949,5.288,,10.701,7.908,10.511,10.89,10.9,,,4.049,11.357,8.43,11.011,,,,,
2018-06-14,,8.46,8.47,4.175,11.832,8.631,8.028,,18.793,10.499,11.425,10.533,9.024,9.664,11.798,,8.468,9.521,,3.866,,11.255,11.436,,9.638,6.91,6.127,,10.306,8.571,10.299,11.009,9.355,,,5.089,10.705,9.278,11.271,,,,,
2018-06-15,,9.315,8.37,5.371,11.66,9.673,8.545,,16.486,10.508,11.488,10.757,9.772,10.481,11.789,,7.639,8.971,,4.756,,11.016,10.926,,9.413,8.222,6.931,,10.403,8.967,10.365,10.351,9.73,,,4.798,10.809,9.639,10.899,,,,,
2018-06-16,,10.509,8.218,4.757,12.162,9.1,9.0,,16.597,10.371,11.76,10.97,10.211,12.062,12.913,,7.91,9.91,,4.806,,11.93,11.673,,10.704,9.05,6.906,,10.766,8.914,10.119,11.621,10.711,,,4.787,11.226,10.197,11.007,,,,,
2018-06-17,,11.213,8.691,4.631,12.532,11.061,9.544,,14.577,10.853,12.28,10.951,10.779,11.974,13.426,,7.218,8.986,,4.666,,12.485,13.182,,10.252,7.842,8.352,,10.469,9.13,10.472,7.793,10.496,,,5.675,11.241,10.803,11.148,,,,,
2018-06-18,,10.732,8.857,4.13,12.115,11.419,9.456,,13.508,11.662,11.956,11.321,10.527,12.539,12.685,,6.852,9.513,,5.077,,11.733,12.372,,10.287,7.505,7.393,,11.323,9.886,11.315,4.988,10.465,,,6.258,11.457,9.76,11.237,,,,,
2018-06-19,,9.473,8.47,4.31,12.132,10.826,8.962,,14.335,11.479,12.096,11.719,10.039,12.537,12.045,,7.736,10.552,,5.766,,12.244,11.408,,9.045,8.689,8.071,,11.554,9.738,11.032,3.425,11.232,,,5.785,11.804,10.52,11.246,,,,,
2018-06-20,,9.484,8.946,4.779,12.864,8.095,8.544,,15.209,11.01,12.161,11.924,9.436,10.791,13.109,,8.28,9.87,9.214,6.44,,12.435,12.784,,9.822,8.891,7.809,,11.114,8.466,10.75,3.635,11.562,,9.192,5.293,11.82,10.613,11.6,,,,,
2018-06-21,,9.62,9.337,4.779,13.864,7.716,9.278,,15.911,11.422,13.295,12.373,10.521,11.222,14.168,5.309,8.957,10.666,7.028,6.986,,13.477,12.758,,10.448,9.235,8.051,,11.63,7.503,11.088,3.952,12.498,,10.339,5.02,12.366,11.193,12.484,,,,,
2018-06-22,,10.783,9.394,5.425,14.768,5.79,10.097,,15.798,11.343,14.103,12.167,11.679,11.478,15.031,5.766,9.99,9.235,8.741,7.459,,14.336,13.961,,11.008,9.408,8.194,,11.314,6.334,11.044,4.489,11.985,,7.395,4.325,12.106,11.302,13.076,,,,,
2018-06-23,,11.356,9.489,5.157,15.295,5.705,10.456,,16.572,12.165,14.229,12.997,12.24,12.479,16.332,5.93,11.206,10.402,10.035,7.036,,14.501,15.511,,11.347,10.343,7.131,,11.94,5.888,11.925,4.864,13.571,,8.25,2.976,12.982,10.737,13.911,,,,,
2018-06-24,,11.284,7.925,6.829,15.258,7.589,10.463,,17.978,11.919,14.344,12.784,11.746,13.304,15.229,5.481,12.146,10.231,11.027,6.696,,14.025,15.036,,11.162,10.226,9.06,,12.114,7.694,11.51,5.181,13.226,,9.008,3.491,12.95,11.898,14.109,,,,,
2018-06-25,,11.932,9.344,6.227,14.147,10.252,10.61,,14.835,11.362,13.898,11.765,11.111,12.626,13.377,5.695,11.72,7.322,10.602,6.354,,12.85,13.26,,11.085,8.999,9.445,,10.802,9.087,10.854,6.329,11.336,,10.442,5.329,11.898,10.816,13.282,,,,,
2018-06-26,,11.437,9.351,7.408,12.869,11.182,11.189,,14.996,11.131,13.129,11.72,11.603,13.442,11.995,6.068,11.917,10.561,11.205,6.033,,11.866,12.184,,11.809,8.453,8.511,,10.716,9.867,10.85,4.663,10.83,,9.608,4.479,11.767,11.289,12.574,,,,,
2018-06-27,,12.595,9.702,5.78,13.505,11.781,11.24,,18.073,11.489,13.356,12.391,12.534,13.824,13.702,6.338,11.872,12.083,12.323,6.384,,13.044,13.196,,12.676,9.208,6.887,,11.717,8.5,11.365,3.781,12.142,,10.203,3.365,12.335,11.77,12.619,,,,,
2018-06-28,,13.516,10.32,6.2,14.387,12.338,11.135,,19.995,12.351,13.883,13.08,13.515,14.012,15.317,6.301,10.529,11.491,9.984,5.381,,14.299,15.269,,12.301,8.971,9.444,,12.234,6.57,12.036,5.922,13.168,,11.615,2.872,13.086,12.18,13.014,,,,,
2018-06-29,,15.33,10.33,6.405,14.238,13.011,11.482,,18.949,13.707,14.046,13.7,12.606,15.504,14.702,6.426,10.426,12.089,11.559,4.693,,14.414,15.066,,11.854,8.876,10.424,,13.524,8.742,13.317,5.437,13.537,,14.272,3.147,13.763,12.276,13.798,,,,,
2018-06-30,,14.066,10.092,7.001,15.254,12.265,12.277,,20.278,13.317,14.819,13.909,13.023,16.493,15.033,6.472,10.025,12.58,11.125,5.819,,15.663,14.526,,11.889,8.856,9.823,,13.435,8.446,12.724,3.794,13.483,,14.825,3.718,13.958,13.186,14.147,,,,,
2018-07-01,,15.038,10.667,7.838,16.053,13.463,13.367,,18.129,13.579,15.268,13.836,14.275,16.385,15.991,6.262,10.016,10.823,12.24,4.76,,15.865,15.627,,13.309,8.411,10.63,,14.014,8.714,13.067,4.356,12.809,,12.37,5.91,14.09,12.513,14.57,,,,,
2018-07-02,,14.979,11.335,7.798,16.468,15.687,13.084,,16.935,14.04,15.741,13.918,13.65,17.049,16.686,5.743,9.328,10.437,11.384,5.27,,15.829,16.087,,13.833,8.391,11.577,,13.832,10.952,13.806,6.198,13.102,,11.554,7.258,14.011,12.597,14.458,,,,,
2018-07-03,,16.069,11.27,6.951,17.056,15.391,13.113,,19.008,15.504,16.076,15.899,15.03,17.577,18.153,6.195,10.923,10.808,12.683,6.37,,17.054,17.723,,13.9,9.53,11.168,,15.354,11.006,15.361,4.895,14.753,,12.976,6.91,15.709,11.171,15.166,,,,,
2018-07-04,,12.464,11.498,8.911,18.665,15.507,13.311,,23.717,13.788,17.825,14.747,12.962,18.452,17.519,6.715,9.832,11.416,11.473,7.496,,18.311,15.857,,12.238,10.224,9.745,,14.727,10.716,13.149,4.056,15.682,,15.02,6.88,14.675,14.096,16.331,,,,,
2018-07-05,,11.786,11.681,10.226,19.515,14.832,12.996,,16.938,14.963,17.548,15.038,14.226,17.322,18.661,6.503,10.85,12.309,10.904,9.154,,18.395,17.126,,13.525,10.529,10.958,,14.736,11.475,14.728,5.992,14.959,,11.193,8.418,14.944,13.908,17.152,,,,,
2018-07-06,,13.247,11.352,10.617,18.739,12.236,14.088,,12.243,15.303,17.646,15.988,14.971,16.727,18.601,6.321,12.01,13.193,13.013,8.96,,17.887,18.226,,14.263,11.592,11.32,,15.691,9.888,15.335,5.573,15.913,,12.351,6.194,15.95,12.631,17.0,,,,,
2018-07-07,,12.0,11.998,8.496,18.45,8.985,12.334,,12.314,12.232,17.815,14.035,12.007,15.045,16.7,6.715,12.816,11.658,10.025,10.072,,17.091,17.625,,11.703,12.055,8.102,,12.545,6.193,11.529,3.788,15.131,,12.136,5.879,14.062,11.813,17.187,,,,,
2018-07-08,,12.826,12.685,7.593,18.513,7.746,12.823,,11.172,12.791,17.347,13.84,13.316,13.78,17.863,5.809,13.42,11.426,9.556,8.942,,16.153,18.403,,13.3,12.749,6.809,,13.076,4.721,12.753,3.679,15.196,,9.38,3.715,13.492,12.356,17.55,,,,,
2018-07-09,,11.713,13.323,8.032,18.864,8.065,13.636,,11.702,14.798,18.02,15.019,15.411,16.095,18.877,4.902,14.566,12.515,10.038,8.03,,16.562,18.85,,15.006,14.111,7.132,,14.095,4.407,14.398,3.928,16.082,,6.904,1.664,14.951,12.042,17.912,,,,,
2018-07-10,,12.326,13.191,8.582,19.059,8.121,13.21,,11.611,15.263,17.434,15.878,14.564,16.901,18.961,4.853,15.166,13.25,9.389,6.447,,17.165,19.074,,14.302,11.768,4.078,,15.12,4.951,15.183,3.695,16.595,,8.936,2.062,15.897,12.6,18.37,,,,,
2018-07-11,,13.708,13.281,8.575,19.14,11.35,13.22,,11.889,14.904,18.032,14.888,14.615,17.24,17.67,4.802,14.951,13.882,7.042,6.559,,17.549,18.125,,13.881,10.128,4.914,,14.866,6.128,14.402,3.618,15.363,,7.376,2.767,15.089,12.787,17.559,,,,,
2018-07-12,,12.311,12.751,10.648,18.33,11.577,13.685,,11.429,15.534,17.817,15.286,14.707,16.55,17.383,4.996,14.419,14.569,6.223,4.587,,16.723,17.359,,14.707,10.412,5.165,,15.047,7.358,15.185,3.789,14.947,,6.446,3.427,15.428,13.279,16.377,,,,,
2018-07-13,,13.094,14.044,11.358,17.957,15.981,14.332,,12.646,15.733,17.365,15.536,15.763,15.329,17.629,5.046,13.288,14.231,7.207,3.88,,16.906,17.053,,15.555,10.503,6.19,,15.354,7.985,15.399,3.952,15.272,,5.792,3.803,15.743,13.793,16.42,,,,,
2018-07-14,,14.512,13.685,11.328,18.61,16.173,15.118,,13.766,16.858,17.665,16.539,15.878,15.521,19.238,5.323,9.434,10.146,8.579,3.197,,17.917,18.827,,15.601,8.752,7.958,,16.284,8.922,16.617,5.18,16.094,,7.848,4.72,16.712,13.441,16.475,,,,,
2018-07-15,,15.117,13.671,10.832,19.265,15.849,15.239,,13.248,17.788,18.109,17.983,16.187,16.959,19.992,6.15,8.715,12.725,8.437,3.677,,18.306,20.052,,15.727,9.263,9.372,,17.693,9.004,17.779,4.144,16.561,,9.635,5.572,18.117,12.57,16.362,,,,,
2018-07-16,,14.933,14.268,9.98,19.138,15.359,15.913,,12.92,17.804,18.567,18.305,16.337,18.349,19.425,6.59,8.502,13.266,10.706,4.678,,19.03,20.285,,15.264,9.708,9.446,,18.039,10.857,17.86,4.229,16.789,,10.422,5.195,18.724,14.039,16.655,,,,,
2018-07-17,,16.157,13.83,10.446,20.32,15.362,15.645,,13.35,18.761,19.253,19.104,16.697,17.819,20.86,6.703,8.162,14.7,12.009,4.829,,20.062,21.237,,17.019,9.181,8.588,,18.612,11.394,18.781,5.13,17.744,,11.048,7.631,19.231,14.719,17.395,,,,,
2018-07-18,,16.165,13.388,10.3,20.554,13.731,13.297,,12.442,18.63,19.343,19.405,15.549,18.284,20.633,6.82,8.799,13.807,11.468,5.898,,19.868,20.828,,15.331,9.99,9.126,,18.534,12.545,18.486,4.532,18.19,,13.331,8.605,19.549,14.294,18.012,,,,,
2018-07-19,,17.234,13.301,10.318,20.366,11.98,13.155,,13.152,17.206,19.791,17.714,14.691,18.466,18.532,6.988,8.844,13.347,11.444,7.534,,19.008,19.224,,14.402,10.241,10.594,,16.65,10.363,16.369,4.726,15.89,,9.234,7.128,17.752,13.861,18.259,,,,,
2018-07-20,,17.255,13.587,11.07,21.026,11.465,13.96,,13.213,17.343,20.202,17.581,14.648,18.478,20.4,6.539,9.856,12.752,13.055,7.533,,19.698,20.37,,13.694,11.061,10.165,,17.218,8.882,17.395,5.118,17.584,,10.188,3.751,17.589,14.244,19.009,,,,,
2018-07-21,,17.235,13.5,11.542,21.552,13.749,14.22,,14.327,17.687,20.483,17.938,15.564,19.581,21.538,6.53,11.994,12.98,12.856,7.911,,20.659,21.774,,14.765,12.217,13.237,,18.026,7.403,17.394,6.62,18.076,,13.682,4.659,18.153,15.593,19.529,,,,,
2018-07-22,,18.212,13.944,11.603,21.886,15.763,16.233,,15.084,18.907,20.989,18.869,17.068,19.795,21.864,6.368,13.058,13.518,13.212,7.626,,21.218,21.277,,16.472,12.092,13.234,,19.039,9.166,18.835,7.891,18.055,,15.139,6.411,18.89,15.65,20.065,,,,,
2018-07-23,,18.62,13.491,11.919,22.477,17.531,16.725,,14.639,18.49,21.228,19.441,18.05,20.311,21.955,7.039,13.793,13.989,14.256,6.736,,21.573,21.649,,16.994,11.943,13.778,,18.613,11.295,18.528,5.958,19.471,,15.461,10.023,19.47,13.186,20.529,,,,,
2018-07-24,,17.399,13.893,12.174,22.801,17.307,17.008,,15.921,17.322,22.117,18.574,18.216,20.69,22.8,7.436,14.173,15.755,15.373,8.102,,21.014,22.449,,16.835,12.119,14.914,,17.452,12.587,17.175,6.275,18.383,,14.63,7.94,17.939,12.334,20.96,,,,,
2018-07-25,,14.298,15.181,13.253,23.312,12.759,16.731,,15.252,17.071,22.699,18.886,18.773,19.441,23.884,9.029,16.528,15.764,17.139,8.626,,20.423,23.658,,17.62,12.805,14.293,,17.098,11.473,17.421,6.225,19.93,,13.722,5.577,18.233,12.591,21.434,,,,,
2018-07-26,,13.987,14.266,12.626,23.027,12.204,14.384,,13.559,17.55,21.326,18.875,16.63,16.874,23.623,9.391,16.709,14.229,16.468,7.412,,19.568,23.697,,15.582,12.452,11.549,,17.569,11.592,17.722,5.686,20.152,,15.697,4.735,18.69,13.243,21.715,,,,,
2018-07-27,,17.054,14.249,12.887,22.666,11.326,13.048,,12.957,18.509,21.071,19.143,14.453,20.133,21.853,8.451,16.268,14.897,16.312,8.12,,20.743,22.849,,12.927,11.489,13.469,,18.586,8.942,18.476,6.528,19.635,,15.605,4.876,19.148,14.713,22.463,,,,,
2018-07-28,,19.207,15.557,13.062,23.567,10.075,13.262,,13.571,18.85,21.406,19.55,14.026,20.593,22.481,8.395,15.418,15.698,17.615,7.075,,21.864,23.646,,13.034,11.433,15.677,,18.78,7.787,18.751,6.856,19.944,,18.517,5.103,19.336,15.332,22.269,,,,,
2018-07-29,,18.255,16.263,12.31,23.539,9.779,14.919,,13.062,19.674,21.817,19.888,14.357,20.409,22.583,8.686,14.272,15.489,18.189,6.601,,22.09,23.831,,14.545,10.971,16.371,,19.558,8.023,19.459,5.749,20.34,,19.301,5.156,19.934,15.866,21.613,,,,,
2018-07-30,,15.719,16.555,12.345,23.647,7.842,14.961,,14.063,19.88,22.02,20.055,14.514,20.255,22.399,8.86,13.238,16.131,18.841,7.257,,22.165,22.98,,14.645,10.682,14.435,,19.302,9.001,19.381,5.808,20.73,,18.306,5.028,20.034,15.767,21.534,,,,,
2018-07-31,,15.873,16.792,12.686,23.686,7.235,14.712,,14.33,18.97,22.408,19.931,14.303,20.152,22.636,8.191,12.529,16.982,18.129,6.6,,21.592,22.332,,14.901,11.007,14.573,,18.765,7.99,18.705,5.831,20.744,,13.999,3.689,19.386,16.008,22.025,,,,,
2018-08-01,,17.165,16.76,13.33,24.026,6.797,15.149,,14.968,19.953,22.023,19.999,15.731,19.982,23.692,7.731,12.155,14.938,16.143,6.448,,22.001,23.593,,15.577,11.249,13.657,,19.688,9.215,19.752,5.95,20.248,,12.591,3.688,19.941,16.058,22.015,,,,,
2018-08-02,,18.022,16.191,13.445,23.755,7.736,15.999,,15.322,20.813,21.883,20.646,16.833,20.121,23.951,6.587,11.469,13.849,16.325,6.47,,22.275,23.803,,16.44,10.958,12.316,,20.422,10.129,20.618,6.203,20.554,,13.804,4.368,20.63,15.922,22.496,,,,,
2018-08-03,,18.323,16.274,13.496,23.763,7.887,16.005,,15.993,19.849,22.484,19.859,17.395,20.747,23.118,6.627,11.541,13.47,14.187,7.667,,22.335,23.418,,16.827,10.997,10.01,,19.539,10.935,19.265,6.582,19.789,,14.418,4.944,20.025,16.619,23.123,,,,,
2018-08-04,,19.033,17.89,14.317,24.303,8.586,15.843,,15.687,20.694,23.07,20.425,17.106,20.982,23.516,7.191,11.395,13.807,15.387,7.702,,22.958,23.919,,16.933,11.423,13.43,,20.867,10.986,20.622,7.241,20.298,,15.324,5.337,20.493,17.119,22.835,,,,,
2018-08-05,,18.878,18.452,14.032,24.19,10.35,16.348,,16.31,21.113,23.144,21.051,17.989,21.211,23.347,7.874,11.826,15.875,17.353,8.649,,23.194,23.709,,17.763,11.44,13.813,,21.003,13.026,20.936,7.995,20.933,,17.869,6.212,21.225,17.241,23.133,,,,,
2018-08-06,,18.862,18.193,14.14,24.325,13.175,17.152,,17.682,21.06,23.066,21.042,18.32,21.695,23.347,9.008,12.439,15.974,17.57,9.301,,23.099,24.122,,17.676,12.247,16.691,,20.934,14.264,21.033,7.998,21.019,,19.15,6.893,21.166,17.222,23.022,,,,,
2018-08-07,,19.171,17.924,14.091,24.689,14.473,17.643,,17.21,22.03,23.673,21.929,18.618,20.491,24.444,10.159,12.836,14.981,17.843,9.017,,23.727,24.267,,17.895,12.625,15.095,,22.029,14.875,21.99,7.333,21.867,,18.618,8.213,22.043,17.085,23.536,,,,,
2018-08-08,,19.242,17.949,15.145,24.862,13.184,17.873,,18.327,20.744,23.644,21.206,19.039,20.544,23.731,10.36,12.863,15.003,17.994,9.266,,23.59,24.051,,18.055,12.204,15.747,,20.525,14.678,19.99,5.818,21.504,,16.643,9.707,21.305,16.8,23.068,,,,,
2018-08-09,,18.949,19.276,14.338,23.672,16.13,17.336,,18.142,20.342,22.974,20.059,17.939,20.08,23.04,9.143,13.39,13.827,16.227,8.611,,21.315,23.568,,18.043,10.973,16.409,,20.12,15.757,20.136,6.771,20.337,,14.603,10.317,20.285,16.475,22.913,,,,,
2018-08-10,,18.108,18.507,15.38,23.143,15.445,17.778,,17.369,20.726,22.439,20.554,18.485,19.816,22.823,9.819,12.896,13.599,16.483,8.107,,21.658,22.803,,18.369,10.854,15.481,,20.45,11.954,20.446,6.201,20.861,,17.14,8.291,20.643,16.596,22.653,,,,,
2018-08-11,,16.807,17.3,13.96,22.476,12.206,15.443,,16.599,18.942,21.319,19.641,16.597,19.115,22.172,9.279,11.48,14.112,13.945,7.235,,20.785,21.845,,17.36,11.285,9.944,,18.28,11.421,18.31,5.833,20.097,,13.42,7.46,19.711,16.289,21.551,,,,,
